Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
Home,5546,1533,487,4712,6855,11334,54,20565,3.823%,4.59671,37.82,0.69
Login,5527,2010,828,6208,9028,13460,77,22308,5.392%,4.58152,43.01,4.10
List Products,5507,2982,1498,8496,12394,19233,0,31545,5.992%,4.56549,464.49,2.96
Look at Product,5498,4399,2734,10832,15480,23704,0,80544,6.184%,4.55993,419.70,2.88
Add Product to Cart,5460,4110,2593,10545,14255,23259,55,34732,10.586%,4.52985,100.69,6.92
List Products with different page,5441,2912,1551,8242,11504,17717,0,30129,7.664%,4.51470,452.15,3.79
Add Product 2 to Cart,5439,4586,2755,11461,16074,26586,113,630001,11.914%,4.51429,101.22,8.23
Logout,5413,2268,924,7116,9705,15054,109,24377,7.260%,4.49323,43.02,7.61
TOTAL,43831,3096,1514,8350,12028,19757,0,630001,7.337%,36.32860,1660.91,37.14
