Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,10511,396,57,5359,626.64,3.825%,8.69826,65.24,1.31,7680.7
Login,10504,553,60,6517,690.30,5.312%,8.69490,76.59,5.85,9019.5
List Products,10494,582,0,6323,682.00,64.656%,8.68613,435.03,3.58,51285.4
Look at Product,10472,1163,0,12742,1182.29,25.754%,8.66798,715.61,3.34,84538.7
Add Product to Cart,10452,964,30,9819,1150.58,29.592%,8.65139,179.83,10.14,21284.8
List Products with different page,10439,559,0,7003,699.54,67.554%,8.64109,425.12,6.27,50378.4
Add Product 2 to Cart,10427,1013,56,9480,1105.11,28.791%,8.63172,183.21,13.16,21735.1
Logout,10421,568,60,6059,753.55,6.573%,8.62696,76.86,12.96,9123.0
TOTAL,83720,725,0,12742,926.92,28.994%,69.28049,2156.92,56.60,31880.4
