Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,3789,1943,55,23377,2954.12,4.064%,3.14528,25.72,0.47,8372.6
Login,3766,2747,72,28013,3876.95,5.390%,3.12695,29.30,2.76,9595.3
List Products,3746,4209,0,43469,5570.61,6.674%,3.11069,313.42,1.98,103173.8
Look at Product,3733,6779,0,49064,6897.59,6.161%,3.11823,270.76,1.94,88916.1
Add Product to Cart,3733,6480,58,59448,6894.23,10.474%,3.10158,63.41,4.63,20934.9
List Products with different page,3676,4052,0,44287,4899.17,8.624%,3.05458,303.68,2.53,101802.5
Add Product 2 to Cart,3663,7082,54,203199,7969.22,10.238%,3.04436,64.45,5.50,21679.9
Logout,3657,3026,93,28063,4067.22,7.575%,3.03971,28.97,5.06,9757.6
TOTAL,29763,4532,0,203199,5928.51,7.382%,24.70654,1097.42,24.85,45484.2
